timestamp,open,high,low,close,volume
2020-06-18T00:00:00+00:00,1.10978,1.11138,1.10783,1.10927,5747
2020-06-19T00:00:00+00:00,1.10927,1.10932,1.10606,1.10735,3963
2020-06-20T00:00:00+00:00,1.10735,1.10773,1.10592,1.10628,3977
2020-06-21T00:00:00+00:00,1.10628,1.10732,1.10592,1.10651,4645
2020-06-22T00:00:00+00:00,1.10651,1.10781,1.10627,1.10771,3092
2020-06-23T00:00:00+00:00,1.10771,1.10781,1.10624,1.10771,3937
2020-06-24T00:00:00+00:00,1.10771,1.11015,1.10705,1.10985,4408
2020-06-25T00:00:00+00:00,1.10985,1.10987,1.10885,1.10965,2061
2020-06-26T00:00:00+00:00,1.10965,1.10987,1.10707,1.10859,4332
2020-06-27T00:00:00+00:00,1.10859,1.11098,1.10737,1.11006,1627
2020-06-28T00:00:00+00:00,1.11006,1.11276,1.10876,1.11179,3178
2020-06-29T00:00:00+00:00,1.11179,1.11507,1.11123,1.11378,2383
2020-06-30T00:00:00+00:00,1.11378,1.11542,1.11377,1.11380,5845
2020-07-01T00:00:00+00:00,1.11380,1.11577,1.11280,1.11569,2832
2020-07-02T00:00:00+00:00,1.11569,1.11663,1.11519,1.11554,4376
2020-07-03T00:00:00+00:00,1.11554,1.11674,1.11510,1.11537,3730
2020-07-04T00:00:00+00:00,1.11537,1.11686,1.11305,1.11337,2396
2020-07-05T00:00:00+00:00,1.11337,1.11379,1.11268,1.11338,3457
2020-07-06T00:00:00+00:00,1.11338,1.11447,1.11275,1.11361,1415
2020-07-07T00:00:00+00:00,1.11361,1.11576,1.11206,1.11469,5264
2020-07-08T00:00:00+00:00,1.11469,1.11502,1.11336,1.11351,4016
2020-07-09T00:00:00+00:00,1.11351,1.11413,1.11038,1.11149,1392
2020-07-10T00:00:00+00:00,1.11149,1.11225,1.10884,1.11012,3910
2020-07-11T00:00:00+00:00,1.11012,1.11201,1.10995,1.11109,4070
2020-07-12T00:00:00+00:00,1.11109,1.11190,1.10904,1.10906,2873
2020-07-13T00:00:00+00:00,1.10906,1.11071,1.10865,1.10974,3383
2020-07-14T00:00:00+00:00,1.10974,1.11060,1.10891,1.10989,4551
2020-07-15T00:00:00+00:00,1.10989,1.11003,1.10852,1.10934,2023
2020-07-16T00:00:00+00:00,1.10934,1.11161,1.10795,1.11153,5148
2020-07-17T00:00:00+00:00,1.11153,1.11393,1.11092,1.11342,1907
2020-07-18T00:00:00+00:00,1.11342,1.11558,1.11309,1.11423,5981
2020-07-19T00:00:00+00:00,1.11423,1.11624,1.11397,1.11487,2673
2020-07-20T00:00:00+00:00,1.11487,1.11528,1.11115,1.11266,2914
2020-07-21T00:00:00+00:00,1.11266,1.11518,1.11200,1.11412,2052
2020-07-22T00:00:00+00:00,1.11412,1.11583,1.11266,1.11452,2668
2020-07-23T00:00:00+00:00,1.11452,1.11569,1.11303,1.11343,3113
2020-07-24T00:00:00+00:00,1.11343,1.11492,1.11096,1.11243,1003
2020-07-25T00:00:00+00:00,1.11243,1.11398,1.11121,1.11280,3385
2020-07-26T00:00:00+00:00,1.11280,1.11577,1.11146,1.11470,2781
2020-07-27T00:00:00+00:00,1.11470,1.11594,1.11321,1.11529,5854
2020-07-28T00:00:00+00:00,1.11529,1.11631,1.11273,1.11379,3890
2020-07-29T00:00:00+00:00,1.11379,1.11404,1.11258,1.11393,1831
2020-07-30T00:00:00+00:00,1.11393,1.11624,1.11323,1.11593,5065
2020-07-31T00:00:00+00:00,1.11593,1.11818,1.11576,1.11707,5704
2020-08-01T00:00:00+00:00,1.11707,1.11743,1.11490,1.11506,2561
2020-08-02T00:00:00+00:00,1.11506,1.11513,1.11208,1.11290,1550
2020-08-03T00:00:00+00:00,1.11290,1.11304,1.11214,1.11238,5718
2020-08-04T00:00:00+00:00,1.11238,1.11364,1.10935,1.11035,1641
2020-08-05T00:00:00+00:00,1.11035,1.11052,1.10885,1.10912,1392
2020-08-06T00:00:00+00:00,1.10912,1.10934,1.10661,1.10799,1807
2020-08-07T00:00:00+00:00,1.10799,1.10848,1.10661,1.10710,5263
2020-08-08T00:00:00+00:00,1.10710,1.10837,1.10469,1.10588,3688
2020-08-09T00:00:00+00:00,1.10588,1.10798,1.10496,1.10699,5021
2020-08-10T00:00:00+00:00,1.10699,1.10760,1.10544,1.10559,3850
2020-08-11T00:00:00+00:00,1.10559,1.10833,1.10399,1.10772,5423
2020-08-12T00:00:00+00:00,1.10772,1.10938,1.10597,1.10643,4786
2020-08-13T00:00:00+00:00,1.10643,1.10700,1.10465,1.10579,5227
2020-08-14T00:00:00+00:00,1.10579,1.10692,1.10535,1.10541,2784
2020-08-15T00:00:00+00:00,1.10541,1.10823,1.10396,1.10676,5999
2020-08-16T00:00:00+00:00,1.10676,1.10948,1.10599,1.10886,2673
2020-08-17T00:00:00+00:00,1.10886,1.11001,1.10697,1.10790,2801
2020-08-18T00:00:00+00:00,1.10790,1.10843,1.10459,1.10578,4446
2020-08-19T00:00:00+00:00,1.10578,1.10711,1.10363,1.10407,1743
2020-08-20T00:00:00+00:00,1.10407,1.10537,1.10264,1.10375,1756
2020-08-21T00:00:00+00:00,1.10375,1.10383,1.10138,1.10239,4423
2020-08-22T00:00:00+00:00,1.10239,1.10267,1.10161,1.10221,2284
2020-08-23T00:00:00+00:00,1.10221,1.10357,1.09918,1.10042,4231
2020-08-24T00:00:00+00:00,1.10042,1.10118,1.09881,1.09949,4987
2020-08-25T00:00:00+00:00,1.09949,1.09994,1.09634,1.09738,4536
2020-08-26T00:00:00+00:00,1.09738,1.09762,1.09665,1.09706,4223
2020-08-27T00:00:00+00:00,1.09706,1.09901,1.09669,1.09770,3743
2020-08-28T00:00:00+00:00,1.09770,1.10038,1.09737,1.09975,5739
2020-08-29T00:00:00+00:00,1.09975,1.10132,1.09881,1.10128,2225
2020-08-30T00:00:00+00:00,1.10128,1.10342,1.10035,1.10241,4550
2020-08-31T00:00:00+00:00,1.10241,1.10251,1.10020,1.10139,1133
2020-09-01T00:00:00+00:00,1.10139,1.10236,1.10040,1.10104,4678
2020-09-02T00:00:00+00:00,1.10104,1.10265,1.10022,1.10236,3083
2020-09-03T00:00:00+00:00,1.10236,1.10350,1.10086,1.10135,5781
2020-09-04T00:00:00+00:00,1.10135,1.10458,1.10090,1.10318,4709
2020-09-05T00:00:00+00:00,1.10318,1.10424,1.10115,1.10124,1641
2020-09-06T00:00:00+00:00,1.10124,1.10325,1.10056,1.10297,1098
2020-09-07T00:00:00+00:00,1.10297,1.10480,1.10281,1.10370,5542
2020-09-08T00:00:00+00:00,1.10370,1.10651,1.10236,1.10544,2101
2020-09-09T00:00:00+00:00,1.10544,1.10736,1.10396,1.10585,2510
2020-09-10T00:00:00+00:00,1.10585,1.10839,1.10563,1.10777,5516
2020-09-11T00:00:00+00:00,1.10777,1.10837,1.10697,1.10727,3440
2020-09-12T00:00:00+00:00,1.10727,1.10919,1.10721,1.10826,2144
2020-09-13T00:00:00+00:00,1.10826,1.11013,1.10809,1.11010,1087
2020-09-14T00:00:00+00:00,1.11010,1.11089,1.10922,1.10955,2725
2020-09-15T00:00:00+00:00,1.10955,1.11045,1.10927,1.10957,2940
2020-09-16T00:00:00+00:00,1.10957,1.11077,1.10694,1.10740,1746
2020-09-17T00:00:00+00:00,1.10740,1.10985,1.10708,1.10956,5968
2020-09-18T00:00:00+00:00,1.10956,1.11103,1.10707,1.10825,3126
2020-09-19T00:00:00+00:00,1.10825,1.10895,1.10664,1.10863,3239
2020-09-20T00:00:00+00:00,1.10863,1.10966,1.10727,1.10791,2770
2020-09-21T00:00:00+00:00,1.10791,1.10974,1.10634,1.10881,2420
2020-09-22T00:00:00+00:00,1.10881,1.11024,1.10845,1.11017,3008
2020-09-23T00:00:00+00:00,1.11017,1.11055,1.10905,1.11048,1143
2020-09-24T00:00:00+00:00,1.11048,1.11135,1.10783,1.10880,3902
2020-09-25T00:00:00+00:00,1.10880,1.11118,1.10842,1.10998,4254
2020-09-26T00:00:00+00:00,1.10998,1.11299,1.10897,1.11156,1426
2020-09-27T00:00:00+00:00,1.11156,1.11353,1.11088,1.11219,2937
2020-09-28T00:00:00+00:00,1.11219,1.11355,1.11156,1.11219,2529
2020-09-29T00:00:00+00:00,1.11219,1.11401,1.11069,1.11249,5702
2020-09-30T00:00:00+00:00,1.11249,1.11257,1.10942,1.11103,2069
2020-10-01T00:00:00+00:00,1.11103,1.11206,1.10892,1.10931,1266
2020-10-02T00:00:00+00:00,1.10931,1.10996,1.10732,1.10799,1617
2020-10-03T00:00:00+00:00,1.10799,1.10880,1.10490,1.10603,3290
2020-10-04T00:00:00+00:00,1.10603,1.10736,1.10528,1.10650,5145
2020-10-05T00:00:00+00:00,1.10650,1.10717,1.10395,1.10560,2008
2020-10-06T00:00:00+00:00,1.10560,1.10562,1.10473,1.10525,1581
2020-10-07T00:00:00+00:00,1.10525,1.10626,1.10523,1.10578,2715
2020-10-08T00:00:00+00:00,1.10578,1.10889,1.10549,1.10763,4247
2020-10-09T00:00:00+00:00,1.10763,1.10804,1.10672,1.10705,1146
2020-10-10T00:00:00+00:00,1.10705,1.10913,1.10597,1.10791,2163
2020-10-11T00:00:00+00:00,1.10791,1.10993,1.10632,1.10992,5717
2020-10-12T00:00:00+00:00,1.10992,1.11087,1.10979,1.11055,3233
2020-10-13T00:00:00+00:00,1.11055,1.11185,1.10797,1.10949,1648
2020-10-14T00:00:00+00:00,1.10949,1.11106,1.10831,1.11072,4305
2020-10-15T00:00:00+00:00,1.11072,1.11357,1.11065,1.11267,1958
2020-10-16T00:00:00+00:00,1.11267,1.11568,1.11136,1.11475,3100
2020-10-17T00:00:00+00:00,1.11475,1.11580,1.11370,1.11489,5337
2020-10-18T00:00:00+00:00,1.11489,1.11508,1.11416,1.11495,2026
2020-10-19T00:00:00+00:00,1.11495,1.11569,1.11466,1.11503,5893
2020-10-20T00:00:00+00:00,1.11503,1.11603,1.11416,1.11554,3858
2020-10-21T00:00:00+00:00,1.11554,1.11613,1.11413,1.11431,4771
2020-10-22T00:00:00+00:00,1.11431,1.11598,1.11383,1.11526,4297
2020-10-23T00:00:00+00:00,1.11526,1.11570,1.11449,1.11559,3649
2020-10-24T00:00:00+00:00,1.11559,1.11802,1.11400,1.11651,1405
2020-10-25T00:00:00+00:00,1.11651,1.11887,1.11600,1.11770,5113
2020-10-26T00:00:00+00:00,1.11770,1.11778,1.11544,1.11562,1914
2020-10-27T00:00:00+00:00,1.11562,1.11755,1.11536,1.11691,4897
2020-10-28T00:00:00+00:00,1.11691,1.11812,1.11680,1.11757,4405
2020-10-29T00:00:00+00:00,1.11757,1.11920,1.11722,1.11904,1010
2020-10-30T00:00:00+00:00,1.11904,1.12205,1.11903,1.12059,4374
2020-10-31T00:00:00+00:00,1.12059,1.12228,1.11981,1.12078,4727
2020-11-01T00:00:00+00:00,1.12078,1.12357,1.12068,1.12299,1159
2020-11-02T00:00:00+00:00,1.12299,1.12382,1.12046,1.12168,3465
2020-11-03T00:00:00+00:00,1.12168,1.12224,1.11956,1.11993,1752
2020-11-04T00:00:00+00:00,1.11993,1.12157,1.11915,1.12112,5525
2020-11-05T00:00:00+00:00,1.12112,1.12265,1.12005,1.12037,1481
2020-11-06T00:00:00+00:00,1.12037,1.12227,1.11941,1.12126,1715
2020-11-07T00:00:00+00:00,1.12126,1.12254,1.12013,1.12017,1571
2020-11-08T00:00:00+00:00,1.12017,1.12270,1.11855,1.12164,3846
2020-11-09T00:00:00+00:00,1.12164,1.12257,1.11893,1.12009,3575
2020-11-10T00:00:00+00:00,1.12009,1.12270,1.11990,1.12217,5104
2020-11-11T00:00:00+00:00,1.12217,1.12340,1.11926,1.12018,5684
2020-11-12T00:00:00+00:00,1.12018,1.12180,1.11917,1.11980,2292
2020-11-13T00:00:00+00:00,1.11980,1.12207,1.11878,1.12083,5909
2020-11-14T00:00:00+00:00,1.12083,1.12092,1.12000,1.12046,4957
2020-11-15T00:00:00+00:00,1.12046,1.12124,1.11924,1.12047,2142
2020-11-16T00:00:00+00:00,1.12047,1.12126,1.11897,1.11998,1383
2020-11-17T00:00:00+00:00,1.11998,1.12257,1.11883,1.12214,4087
2020-11-18T00:00:00+00:00,1.12214,1.12238,1.11967,1.12034,1459
2020-11-19T00:00:00+00:00,1.12034,1.12134,1.12018,1.12109,2073
2020-11-20T00:00:00+00:00,1.12109,1.12352,1.11961,1.12189,1433
2020-11-21T00:00:00+00:00,1.12189,1.12288,1.12091,1.12131,2731
2020-11-22T00:00:00+00:00,1.12131,1.12186,1.12111,1.12151,5525
2020-11-23T00:00:00+00:00,1.12151,1.12263,1.12029,1.12195,1558
2020-11-24T00:00:00+00:00,1.12195,1.12232,1.11917,1.12037,4429
2020-11-25T00:00:00+00:00,1.12037,1.12196,1.12028,1.12147,2348
2020-11-26T00:00:00+00:00,1.12147,1.12309,1.12106,1.12218,5679
2020-11-27T00:00:00+00:00,1.12218,1.12314,1.12067,1.12078,3502
2020-11-28T00:00:00+00:00,1.12078,1.12140,1.11948,1.12064,5901
2020-11-29T00:00:00+00:00,1.12064,1.12124,1.11912,1.11951,1210
2020-11-30T00:00:00+00:00,1.11951,1.12071,1.11846,1.11996,4927
2020-12-01T00:00:00+00:00,1.11996,1.12018,1.11649,1.11790,4511
2020-12-02T00:00:00+00:00,1.11790,1.12056,1.11726,1.12012,1798
2020-12-03T00:00:00+00:00,1.12012,1.12113,1.11853,1.11865,2228
2020-12-04T00:00:00+00:00,1.11865,1.12044,1.11861,1.11932,2631
2020-12-05T00:00:00+00:00,1.11932,1.11944,1.11714,1.11865,1770
2020-12-06T00:00:00+00:00,1.11865,1.12078,1.11827,1.11934,5366
2020-12-07T00:00:00+00:00,1.11934,1.12088,1.11775,1.12083,4825
2020-12-08T00:00:00+00:00,1.12083,1.12204,1.11896,1.11898,1388
2020-12-09T00:00:00+00:00,1.11898,1.12067,1.11878,1.12024,4912
2020-12-10T00:00:00+00:00,1.12024,1.12254,1.11959,1.12157,4020
2020-12-11T00:00:00+00:00,1.12157,1.12192,1.12107,1.12139,1816
2020-12-12T00:00:00+00:00,1.12139,1.12187,1.11801,1.11940,3900
2020-12-13T00:00:00+00:00,1.11940,1.12078,1.11828,1.11869,2897
2020-12-14T00:00:00+00:00,1.11869,1.11989,1.11577,1.11684,1220
